CPATH_RECORD_ID_A	INTERACTION_TYPE	CPATH_RECORD_ID_B	GENE_SYMBOL_A	GENE_SYMBOL_B	INTERACTION_DATA_SOURCE	INTERACTION_PUBMED_ID
101318	INTERACTS_WITH	140665	MAP3K4	AXIN1	CELL_MAP	15262978
101318	INTERACTS_WITH	50218	MAP3K4	RAC1	CELL_MAP	9305638
101318	INTERACTS_WITH	88910	MAP3K4	RUNX2	CELL_MAP	15262978
101318	INTERACTS_WITH	980	MAP3K4	CDC42	CELL_MAP	9305638
101424	INTERACTS_WITH	117958	MAML3	NOTCH4	CELL_MAP	12370315
101424	INTERACTS_WITH	118829	MAML3	NOTCH2	CELL_MAP	12370315
101424	INTERACTS_WITH	20711	MAML3	Notch3	CELL_MAP	12370315
101424	INTERACTS_WITH	545916	MAML3	NOT_SPECIFIED	CELL_MAP	12370315
101456	INTERACTS_WITH	4297	MCM5	NFKBIA	CELL_MAP	14743216
101462	INTERACTS_WITH	103289	MAP3K8	TNIP2	CELL_MAP	14743216
101462	INTERACTS_WITH	104931	MAP3K8	RELA	CELL_MAP	14743216;9950430
101462	INTERACTS_WITH	118793	MAP3K8	NFKB1	CELL_MAP	9950430
101462	INTERACTS_WITH	118897	MAP3K8	NFKB2	CELL_MAP	14743216
101462	INTERACTS_WITH	50727	MAP3K8	REL	CELL_MAP	14743216;9950430
101498	INTERACTS_WITH	5035	MET	ITGB4	CELL_MAP	11733063;14602071
101498	STATE_CHANGE	5035	MET	ITGB4	CELL_MAP	11733063
101582	INTERACTS_WITH	102407	MAP2K2	MAPK3	CELL_MAP	8226933
101582	INTERACTS_WITH	545608	MAP2K2	NOT_SPECIFIED	CELL_MAP	11823456
101582	STATE_CHANGE	101582	MAP2K2	MAP2K2	CELL_MAP	8226933
101582	STATE_CHANGE	102407	MAP2K2	MAPK3	CELL_MAP	11251083;8226933
101582	STATE_CHANGE	545608	MAP2K2	NOT_SPECIFIED	CELL_MAP	8226933
101586	INTERACTS_WITH	14122	MTA2	APPL2	CELL_MAP	15016378
101586	INTERACTS_WITH	545522	MTA2	NOT_SPECIFIED	CELL_MAP	15016378
101618	INTERACTS_WITH	103177	MARK2	MAP3K3	CELL_MAP	14743216
101618	INTERACTS_WITH	543126	MARK2	NOT_SPECIFIED	CELL_MAP	11433294
101618	STATE_CHANGE	543126	MARK2	NOT_SPECIFIED	CELL_MAP	11433294
101634	INTERACTS_WITH	101940	MAPK1	MAPK14	CELL_MAP	12697810
101634	INTERACTS_WITH	103722	MAPK1	TNIP1	CELL_MAP	12220502
101634	INTERACTS_WITH	120170	MAPK1	Rps6ka3	CELL_MAP	12832467
101634	INTERACTS_WITH	124418	MAPK1	RPS6KA1	CELL_MAP	12832467
101634	INTERACTS_WITH	14516	MAPK1	EGFR	CELL_MAP	12556561
101634	INTERACTS_WITH	1482	MAPK1	CAV1	CELL_MAP	12388423
101634	INTERACTS_WITH	1900	MAPK1	CASP9	CELL_MAP	12792650
101634	INTERACTS_WITH	4091	MAPK1	JUN	CELL_MAP	14676207
101634	INTERACTS_WITH	482370	MAPK1	NOT_SPECIFIED	CELL_MAP	12832467
101634	INTERACTS_WITH	58872	MAPK1	PEBP1	CELL_MAP	10757792
101634	STATE_CHANGE	103575	MAPK1	TCF3	CELL_MAP	14592976
101634	STATE_CHANGE	104590	MAPK1	TGIF1	CELL_MAP	11226163
101634	STATE_CHANGE	123835	MAPK1	KLF11	CELL_MAP	12006497
101634	STATE_CHANGE	15590	MAPK1	ELK1	CELL_MAP	8586671
101634	STATE_CHANGE	1900	MAPK1	CASP9	CELL_MAP	12792650
101634	STATE_CHANGE	4683	MAPK1	JUND	CELL_MAP	14676207
101634	STATE_CHANGE	479685	MAPK1	NOT_SPECIFIED	CELL_MAP	10197981
101634	STATE_CHANGE	481170	MAPK1	NOT_SPECIFIED	CELL_MAP	10692442
101634	STATE_CHANGE	483732	MAPK1	NOT_SPECIFIED	CELL_MAP	9440696
101634	STATE_CHANGE	544180	MAPK1	NOT_SPECIFIED	CELL_MAP	9687510
101634	STATE_CHANGE	62004	MAPK1	Stat3	CELL_MAP	9343414
101634	STATE_CHANGE	64310	MAPK1	SMAD2	CELL_MAP	10197981
101748	INTERACTS_WITH	49782	MAPK7	PTPRR	CELL_MAP	12042304
101748	INTERACTS_WITH	544305	MAPK7	NOT_SPECIFIED	CELL_MAP	10473620;14583600
101748	STATE_CHANGE	32189	MAPK7	GJA1	CELL_MAP	12637502
101748	STATE_CHANGE	49782	MAPK7	PTPRR	CELL_MAP	12042304
101756	INTERACTS_WITH	64183	MAP2K6	SMAD7	CELL_MAP	12589052
101756	STATE_CHANGE	101940	MAP2K6	MAPK14	CELL_MAP	8622669
101807	STATE_CHANGE	52956	MTOR	EIF4EBP1	CELL_MAP	12105188
101879	INTERACTS_WITH	49990	CDC25A	ROCK1	CELL_MAP	14657354
101940	INTERACTS_WITH	101634	MAPK14	MAPK1	CELL_MAP	12697810
101940	INTERACTS_WITH	102407	MAPK14	MAPK3	CELL_MAP	12697810
101940	INTERACTS_WITH	103001	MAPK14	MAP2K1	CELL_MAP	12697810
101940	INTERACTS_WITH	64183	MAPK14	SMAD7	CELL_MAP	12589052
101940	STATE_CHANGE	102078	MAPK14	MEF2C	CELL_MAP	9069290
101940	STATE_CHANGE	140260	MAPK14	ATF2	CELL_MAP	10085140;11259586
101940	STATE_CHANGE	479685	MAPK14	NOT_SPECIFIED	CELL_MAP	14512875
101972	INTERACTS_WITH	103463	MAP3K14	TRAF2	CELL_MAP	9020361;9275204;9334169
101972	INTERACTS_WITH	103910	MAP3K14	TRAF6	CELL_MAP	9275204
101972	INTERACTS_WITH	103930	MAP3K14	TRAF3	CELL_MAP	15084608
101972	INTERACTS_WITH	105121	MAP3K14	TRAF5	CELL_MAP	9275204
101972	INTERACTS_WITH	118897	MAP3K14	NFKB2	CELL_MAP	14743216
101972	INTERACTS_WITH	14516	MAP3K14	EGFR	CELL_MAP	11116146
101972	INTERACTS_WITH	145507	MAP3K14	GRB14	CELL_MAP	12853971
101972	INTERACTS_WITH	145852	MAP3K14	HSP90AB1	CELL_MAP	14743216
101972	INTERACTS_WITH	145999	MAP3K14	HSP90AA1	CELL_MAP	14743216
101972	INTERACTS_WITH	146820	MAP3K14	GRB7	CELL_MAP	12853971
101972	INTERACTS_WITH	150636	MAP3K14	FBL	CELL_MAP	14743216
101972	INTERACTS_WITH	1742	MAP3K14	CDC37	CELL_MAP	14743216
101972	INTERACTS_WITH	481359	MAP3K14	NOT_SPECIFIED	CELL_MAP	14743216
101972	INTERACTS_WITH	4927	MAP3K14	CHUK	CELL_MAP	9244310;14743216
101972	INTERACTS_WITH	49632	MAP3K14	RPL6	CELL_MAP	14743216
101972	INTERACTS_WITH	50179	MAP3K14	RIPK1	CELL_MAP	11116146
101972	INTERACTS_WITH	50564	MAP3K14	RPL4	CELL_MAP	14743216
101972	INTERACTS_WITH	544136	MAP3K14	NOT_SPECIFIED	CELL_MAP	14743216
101972	INTERACTS_WITH	544182	MAP3K14	NOT_SPECIFIED	CELL_MAP	14743216
101972	INTERACTS_WITH	544199	MAP3K14	NOT_SPECIFIED	CELL_MAP	14743216
101972	INTERACTS_WITH	544225	MAP3K14	NOT_SPECIFIED	CELL_MAP	14743216
101972	INTERACTS_WITH	544296	MAP3K14	NOT_SPECIFIED	CELL_MAP	14743216
101972	INTERACTS_WITH	545581	MAP3K14	NOT_SPECIFIED	CELL_MAP	12853971
101972	INTERACTS_WITH	57322	MAP3K14	ALPL	CELL_MAP	15208311
101972	INTERACTS_WITH	58872	MAP3K14	PEBP1	CELL_MAP	11585904
101972	STATE_CHANGE	101972	MAP3K14	MAP3K14	CELL_MAP	9520446
101972	STATE_CHANGE	4927	MAP3K14	CHUK	CELL_MAP	9520446
102044	INTERACTS_WITH	63739	SPEN	RBPJ	CELL_MAP	12594956;12374742
102062	INTERACTS_WITH	4009	MSC	ID2	CELL_MAP	11560778
102078	INTERACTS_WITH	61803	MEF2C	Smad2	CELL_MAP	11160896
102124	IN_SAME_COMPONENT	14194	LYN	DOK1	CELL_MAP	NOT_SPECIFIED
102124	IN_SAME_COMPONENT	543361	LYN	NOT_SPECIFIED	CELL_MAP	NOT_SPECIFIED
102124	INTERACTS_WITH	123691	LYN	KIT	CELL_MAP	11825908
102124	INTERACTS_WITH	123691	LYN	KIT	CELL_MAP	9341198
102124	INTERACTS_WITH	14194	LYN	DOK1	CELL_MAP	11071635
102124	INTERACTS_WITH	543361	LYN	NOT_SPECIFIED	CELL_MAP	11071635
102124	STATE_CHANGE	102124	LYN	LYN	CELL_MAP	9341198
102124	STATE_CHANGE	123691	LYN	KIT	CELL_MAP	11825908
102124	STATE_CHANGE	14194	LYN	DOK1	CELL_MAP	11825908;11071635
102188	STATE_CHANGE	5035	MMP7	ITGB4	CELL_MAP	9344615
102242	INTERACTS_WITH	52090	MDM2	AR	CELL_MAP	12145204
102242	STATE_CHANGE	52090	MDM2	AR	CELL_MAP	12145204
102248	INTERACTS_WITH	39028	MAP3K2	Wnk1	CELL_MAP	14681216
102248	INTERACTS_WITH	545611	MAP3K2	NOT_SPECIFIED	CELL_MAP	9372971
102248	STATE_CHANGE	4297	MAP3K2	NFKBIA	CELL_MAP	10085062
102252	INTERACTS_WITH	123691	MATK	KIT	CELL_MAP	9038210;7536744
102256	INTERACTS_WITH	143493	MAPK8	Crk	CELL_MAP	11432831
102256	INTERACTS_WITH	5362	MAPK8	MAPK8IP1	CELL_MAP	11700324
102256	INTERACTS_WITH	545611	MAPK8	NOT_SPECIFIED	CELL_MAP	10506143
102256	INTERACTS_WITH	94421	MAPK8	PAX2	CELL_MAP	11700324
102256	STATE_CHANGE	15590	MAPK8	ELK1	CELL_MAP	8586671
102256	STATE_CHANGE	4091	MAPK8	JUN	CELL_MAP	10064600
102256	STATE_CHANGE	4091	MAPK8	JUN	CELL_MAP	8586671
102256	STATE_CHANGE	4683	MAPK8	JUND	CELL_MAP	14676207
102256	STATE_CHANGE	479685	MAPK8	NOT_SPECIFIED	CELL_MAP	10601313
102256	STATE_CHANGE	94421	MAPK8	PAX2	CELL_MAP	11700324
102352	STATE_CHANGE	118829	MFNG	NOTCH2	CELL_MAP	11346656
102352	STATE_CHANGE	482069	MFNG	NOT_SPECIFIED	CELL_MAP	12036964
102352	STATE_CHANGE	74027	MFNG	Dll1	CELL_MAP	12036964
102407	INTERACTS_WITH	101582	MAPK3	MAP2K2	CELL_MAP	8226933
102407	INTERACTS_WITH	101940	MAPK3	MAPK14	CELL_MAP	12697810
102407	INTERACTS_WITH	103001	MAPK3	MAP2K1	CELL_MAP	8226933
102407	INTERACTS_WITH	120170	MAPK3	Rps6ka3	CELL_MAP	12832467
102407	INTERACTS_WITH	124418	MAPK3	RPS6KA1	CELL_MAP	12832467
102407	INTERACTS_WITH	141623	MAPK3	Ptpn5	CELL_MAP	9857190
102407	INTERACTS_WITH	141926	MAPK3	Ptprr	CELL_MAP	9857190
102407	INTERACTS_WITH	1482	MAPK3	CAV1	CELL_MAP	12388423
102407	INTERACTS_WITH	15590	MAPK3	ELK1	CELL_MAP	8586671
102407	INTERACTS_WITH	1900	MAPK3	CASP9	CELL_MAP	12792650
102407	INTERACTS_WITH	4091	MAPK3	JUN	CELL_MAP	14676207
102407	INTERACTS_WITH	482370	MAPK3	NOT_SPECIFIED	CELL_MAP	12832467
102407	INTERACTS_WITH	544743	MAPK3	NOT_SPECIFIED	CELL_MAP	8226933
102407	STATE_CHANGE	103575	MAPK3	TCF3	CELL_MAP	14592976
102407	STATE_CHANGE	104590	MAPK3	TGIF1	CELL_MAP	11226163
102407	STATE_CHANGE	141623	MAPK3	Ptpn5	CELL_MAP	9857190
102407	STATE_CHANGE	141926	MAPK3	Ptprr	CELL_MAP	9857190
102407	STATE_CHANGE	15590	MAPK3	ELK1	CELL_MAP	8586671
102407	STATE_CHANGE	4683	MAPK3	JUND	CELL_MAP	14676207
102407	STATE_CHANGE	62004	MAPK3	Stat3	CELL_MAP	9343414
102528	IN_SAME_COMPONENT	149816	MAGI3	FZD4	CELL_MAP	NOT_SPECIFIED
102528	INTERACTS_WITH	149816	MAGI3	FZD4	CELL_MAP	15195140
102528	INTERACTS_WITH	150287	MAGI3	FZD7	CELL_MAP	15195140
102528	INTERACTS_WITH	543196	MAGI3	NOT_SPECIFIED	CELL_MAP	15195140
102556	STATE_CHANGE	1181	CDC25C	CDK1	CELL_MAP	12036951
102654	INTERACTS_WITH	52090	MNAT1	AR	CELL_MAP	10734072
102789	INTERACTS_WITH	117958	MAML1	NOTCH4	CELL_MAP	11101851
102789	INTERACTS_WITH	118829	MAML1	NOTCH2	CELL_MAP	11101851
102789	INTERACTS_WITH	15672	MAML1	EP300	CELL_MAP	12050117
102789	INTERACTS_WITH	20711	MAML1	Notch3	CELL_MAP	11101851
102789	INTERACTS_WITH	545916	MAML1	NOT_SPECIFIED	CELL_MAP	11101851
102877	INTERACTS_WITH	4297	MCM7	NFKBIA	CELL_MAP	14743216
102903	INTERACTS_WITH	61803	MEF2A	Smad2	CELL_MAP	11160896
103001	INTERACTS_WITH	101940	MAP2K1	MAPK14	CELL_MAP	12697810
103001	INTERACTS_WITH	102407	MAP2K1	MAPK3	CELL_MAP	8226933
103001	INTERACTS_WITH	14516	MAP2K1	EGFR	CELL_MAP	12556561
103001	INTERACTS_WITH	50421	MAP2K1	RAF1	CELL_MAP	9677429
103001	INTERACTS_WITH	544165	MAP2K1	NOT_SPECIFIED	CELL_MAP	8385802
103001	INTERACTS_WITH	545608	MAP2K1	NOT_SPECIFIED	CELL_MAP	11823456
103001	INTERACTS_WITH	58872	MAP2K1	PEBP1	CELL_MAP	10757792
103001	STATE_CHANGE	101634	MAP2K1	MAPK1	CELL_MAP	12644307;11251083;8226933
103001	STATE_CHANGE	102407	MAP2K1	MAPK3	CELL_MAP	12644307;8226933
103001	STATE_CHANGE	103001	MAP2K1	MAP2K1	CELL_MAP	8226933
103127	INTERACTS_WITH	482545	MAGEA1	NOT_SPECIFIED	CELL_MAP	15316101
103127	INTERACTS_WITH	63982	MAGEA1	SNW1	CELL_MAP	15316101
103161	INTERACTS_WITH	4535	MAP3K7	CAMK2B	CELL_MAP	12482967
103161	INTERACTS_WITH	4691	MAP3K7	CAMK2D	CELL_MAP	12482967
103161	INTERACTS_WITH	478447	MAP3K7	NOT_SPECIFIED	CELL_MAP	12482967
103161	INTERACTS_WITH	480248	MAP3K7	NOT_SPECIFIED	CELL_MAP	12859960
103161	INTERACTS_WITH	543139	MAP3K7	NOT_SPECIFIED	CELL_MAP	12482967
103161	INTERACTS_WITH	64183	MAP3K7	SMAD7	CELL_MAP	12589052
103161	STATE_CHANGE	101940	MAP3K7	MAPK14	CELL_MAP	12589052
103161	STATE_CHANGE	103161	MAP3K7	MAP3K7	CELL_MAP	14960582;12482967
103161	STATE_CHANGE	146306	MAP3K7	HIPK2	CELL_MAP	15082531
103177	INTERACTS_WITH	101618	MAP3K3	MARK2	CELL_MAP	14743216
103177	INTERACTS_WITH	145852	MAP3K3	HSP90AB1	CELL_MAP	14743216
103177	INTERACTS_WITH	145999	MAP3K3	HSP90AA1	CELL_MAP	14743216
103177	INTERACTS_WITH	149955	MAP3K3	GAB1	CELL_MAP	12065326
103177	INTERACTS_WITH	1742	MAP3K3	CDC37	CELL_MAP	14743216
103177	INTERACTS_WITH	39028	MAP3K3	Wnk1	CELL_MAP	14681216
103177	INTERACTS_WITH	51077	MAP3K3	YWHAG	CELL_MAP	14743216
103177	INTERACTS_WITH	51486	MAP3K3	YWHAB	CELL_MAP	14743216
103177	INTERACTS_WITH	51550	MAP3K3	YWHAZ	CELL_MAP	14743216
103177	INTERACTS_WITH	51886	MAP3K3	YWHAE	CELL_MAP	14743216
103177	INTERACTS_WITH	52360	MAP3K3	YWHAH	CELL_MAP	14743216
103177	INTERACTS_WITH	52394	MAP3K3	YWHAQ	CELL_MAP	14743216
103177	INTERACTS_WITH	544305	MAP3K3	NOT_SPECIFIED	CELL_MAP	14743216
103177	INTERACTS_WITH	58073	MAP3K3	PFDN2	CELL_MAP	14743216
103177	STATE_CHANGE	103177	MAP3K3	MAP3K3	CELL_MAP	10593883
103177	STATE_CHANGE	4297	MAP3K3	NFKBIA	CELL_MAP	10085062
103177	STATE_CHANGE	544136	MAP3K3	NOT_SPECIFIED	CELL_MAP	11429546
103177	STATE_CHANGE	544305	MAP3K3	NOT_SPECIFIED	CELL_MAP	10593883
103193	IN_SAME_COMPONENT	103451	TGFBR2	TGFBR3	CELL_MAP	NOT_SPECIFIED
103193	IN_SAME_COMPONENT	104024	TGFBR2	TGFB1	CELL_MAP	NOT_SPECIFIED
103193	IN_SAME_COMPONENT	484034	TGFBR2	NOT_SPECIFIED	CELL_MAP	NOT_SPECIFIED
103193	INTERACTS_WITH	103451	TGFBR2	TGFBR3	CELL_MAP	11323414
103193	INTERACTS_WITH	104024	TGFBR2	TGFB1	CELL_MAP	12729750;11382746
103193	INTERACTS_WITH	104024	TGFBR2	TGFB1	CELL_MAP	8106553
103193	INTERACTS_WITH	104372	TGFBR2	TGFB3	CELL_MAP	11850637;12729750;11382746
103193	INTERACTS_WITH	104704	TGFBR2	TGFBRAP1	CELL_MAP	11278302
103193	INTERACTS_WITH	113375	TGFBR2	Acvrl1	CELL_MAP	10716993
103193	INTERACTS_WITH	1181	TGFBR2	CDK1	CELL_MAP	9926943
103193	INTERACTS_WITH	134457	TGFBR2	Tgfbr3	CELL_MAP	8106553
103193	INTERACTS_WITH	14418	TGFBR2	EIF3I	CELL_MAP	7566156
103193	INTERACTS_WITH	14848	TGFBR2	ENG	CELL_MAP	9872992;12015308
103193	INTERACTS_WITH	32183	TGFBR2	DAB2	CELL_MAP	11387212
103193	INTERACTS_WITH	32951	TGFBR2	DAXX	CELL_MAP	11483955
103193	INTERACTS_WITH	33166	TGFBR2	CTNNB1	CELL_MAP	12000714
103193	INTERACTS_WITH	476621	TGFBR2	NOT_SPECIFIED	CELL_MAP	11279102
103193	INTERACTS_WITH	484034	TGFBR2	NOT_SPECIFIED	CELL_MAP	11323414
103193	INTERACTS_WITH	484034	TGFBR2	NOT_SPECIFIED	CELL_MAP	11904140
103193	INTERACTS_WITH	543577	TGFBR2	NOT_SPECIFIED	CELL_MAP	9435577
103193	INTERACTS_WITH	544687	TGFBR2	NOT_SPECIFIED	CELL_MAP	12729750
103193	INTERACTS_WITH	544687	TGFBR2	NOT_SPECIFIED	CELL_MAP	8106553
103193	INTERACTS_WITH	544872	TGFBR2	NOT_SPECIFIED	CELL_MAP	12429842
103193	INTERACTS_WITH	63509	TGFBR2	STRAP	CELL_MAP	9856985
103193	INTERACTS_WITH	64183	TGFBR2	SMAD7	CELL_MAP	11278251
103193	INTERACTS_WITH	65173	TGFBR2	SMURF1	CELL_MAP	11278251
103193	INTERACTS_WITH	72423	TGFBR2	ZFYVE9	CELL_MAP	9865696
103193	INTERACTS_WITH	860	TGFBR2	CCNB2	CELL_MAP	9926943
103193	INTERACTS_WITH	94381	TGFBR2	PIK3R2	CELL_MAP	9435577
103193	STATE_CHANGE	103193	TGFBR2	TGFBR2	CELL_MAP	9169454;9155023;7878020
103193	STATE_CHANGE	103451	TGFBR2	TGFBR3	CELL_MAP	12958365
103193	STATE_CHANGE	1181	TGFBR2	CDK1	CELL_MAP	9926943
103193	STATE_CHANGE	14418	TGFBR2	EIF3I	CELL_MAP	7566156
103193	STATE_CHANGE	14848	TGFBR2	ENG	CELL_MAP	12015308
103193	STATE_CHANGE	484034	TGFBR2	NOT_SPECIFIED	CELL_MAP	8047140;7878020
103221	IN_SAME_COMPONENT	103463	TRADD	TRAF2	CELL_MAP	NOT_SPECIFIED
103221	IN_SAME_COMPONENT	139346	TRADD	BIRC2	CELL_MAP	NOT_SPECIFIED
103221	IN_SAME_COMPONENT	149785	TRADD	FADD	CELL_MAP	NOT_SPECIFIED
103221	IN_SAME_COMPONENT	1770	TRADD	CASP10	CELL_MAP	NOT_SPECIFIED
103221	IN_SAME_COMPONENT	50179	TRADD	RIPK1	CELL_MAP	NOT_SPECIFIED
103221	INTERACTS_WITH	103463	TRADD	TRAF2	CELL_MAP	14743216;10911999;8565075
103221	INTERACTS_WITH	103980	TRADD	TNFRSF1A	CELL_MAP	10634209;8791485;7758105;8943045
103221	INTERACTS_WITH	103980	TRADD	TNFRSF1A	CELL_MAP	12887920
103221	INTERACTS_WITH	104712	TRADD	TRAF1	CELL_MAP	8565075
103221	INTERACTS_WITH	1724	TRADD	CASP8	CELL_MAP	12887920
103221	INTERACTS_WITH	18992	TRADD	Ripk1	CELL_MAP	8612133
103221	INTERACTS_WITH	64552	TRADD	STAT1	CELL_MAP	10848577
103221	INTERACTS_WITH	84781	TRADD	Trpc4ap	CELL_MAP	14585990
103289	INTERACTS_WITH	101462	TNIP2	MAP3K8	CELL_MAP	14743216
103289	INTERACTS_WITH	104931	TNIP2	RELA	CELL_MAP	14743216
103289	INTERACTS_WITH	118793	TNIP2	NFKB1	CELL_MAP	15169888;14743216
103289	INTERACTS_WITH	118897	TNIP2	NFKB2	CELL_MAP	14743216
103289	INTERACTS_WITH	50727	TNIP2	REL	CELL_MAP	14743216
103291	INTERACTS_WITH	40582	TNFRSF10A	Btk	CELL_MAP	15007095
103317	IN_SAME_COMPONENT	14354	TFDP2	E2F4	CELL_MAP	NOT_SPECIFIED
103317	INTERACTS_WITH	14354	TFDP2	E2F4	CELL_MAP	8832394;9144196
103317	REACTS_WITH	103317	TFDP2	TFDP2	CELL_MAP	9144196
103317	REACTS_WITH	14354	TFDP2	E2F4	CELL_MAP	9144196
103337	INTERACTS_WITH	32431	TRAIP	CYLD	CELL_MAP	14676304
103381	INTERACTS_WITH	103463	TNFRSF11A	TRAF2	CELL_MAP	10025951
103381	INTERACTS_WITH	84475	TNFRSF11A	Traf6	CELL_MAP	10075662
1033	IN_SAME_COMPONENT	348	CDC27	CDC16	CELL_MAP	NOT_SPECIFIED
1033	IN_SAME_COMPONENT	444	CDC27	CDC23	CELL_MAP	NOT_SPECIFIED
1033	IN_SAME_COMPONENT	485006	CDC27	NOT_SPECIFIED	CELL_MAP	NOT_SPECIFIED
1033	IN_SAME_COMPONENT	51049	CDC27	ANAPC1	CELL_MAP	NOT_SPECIFIED
1033	IN_SAME_COMPONENT	51385	CDC27	ANAPC10	CELL_MAP	NOT_SPECIFIED
1033	IN_SAME_COMPONENT	51826	CDC27	ANAPC2	CELL_MAP	NOT_SPECIFIED
1033	IN_SAME_COMPONENT	52234	CDC27	ANAPC4	CELL_MAP	NOT_SPECIFIED
1033	IN_SAME_COMPONENT	52924	CDC27	ANAPC5	CELL_MAP	NOT_SPECIFIED
1033	INTERACTS_WITH	149783	CDC27	FZR1	CELL_MAP	10500174
1033	INTERACTS_WITH	479685	CDC27	NOT_SPECIFIED	CELL_MAP	11691834
1033	INTERACTS_WITH	64133	CDC27	SKIL	CELL_MAP	11691834
1033	INTERACTS_WITH	64310	CDC27	SMAD2	CELL_MAP	11691834
1033	REACTS_WITH	1033	CDC27	CDC27	CELL_MAP	10500174
1033	REACTS_WITH	348	CDC27	CDC16	CELL_MAP	10500174
1033	REACTS_WITH	444	CDC27	CDC23	CELL_MAP	10500174
1033	REACTS_WITH	485006	CDC27	NOT_SPECIFIED	CELL_MAP	10500174
1033	REACTS_WITH	51049	CDC27	ANAPC1	CELL_MAP	10500174
1033	REACTS_WITH	51385	CDC27	ANAPC10	CELL_MAP	10500174
1033	REACTS_WITH	51826	CDC27	ANAPC2	CELL_MAP	10500174
1033	REACTS_WITH	52234	CDC27	ANAPC4	CELL_MAP	10500174
1033	REACTS_WITH	52924	CDC27	ANAPC5	CELL_MAP	10500174
103451	IN_SAME_COMPONENT	103193	TGFBR3	TGFBR2	CELL_MAP	NOT_SPECIFIED
